,EEG_1,EEG_2,EEG_3,EEG_5,EEG_6,EEG_7,EEG_8,EEG_9,EEG_10,GSR_4,EMOTION_1,EMOTION_2,EMOTION
101,0.956098646840323,0.028583249070281223,0.0008170021274137324,0.5565209375366517,0.22481865867190384,0.08691882757351498,0.15908146925973732,0.19017876785691518,0.2504490020044772,136.78628689771415,0.0,0.0,0.0
102,0.9552568843560073,0.024116505205073573,0.0005816058233063406,1.766650229166366,0.25651009558990484,0.1471862813963273,0.29837239038894253,0.41753327432165,0.6043159668533294,395.839520256092,0.0,0.0,0.0
103,0.957030486572546,0.02523355395498509,0.0006367322451991437,1.7585798607419403,0.26618003863689904,0.1401007801647932,0.2778382095252505,0.3638920808826865,0.5049789689281378,522.0322296090351,3.0,0.0,3.0
104,0.9337555732846735,0.028675850984951682,0.0008223044297111544,0.5543363735404762,0.1930224196982277,0.13046721645490147,0.23179324645167282,0.31717849183838204,0.3915133019880397,394.492079281941,0.0,0.0,0.0
105,0.9750545131396585,0.014296802144164877,0.00020439855154939744,1.6429410119517347,0.17858109807307374,0.20719851817275486,0.3911296024940397,0.5947071077466928,0.8104612830307134,377.1658933461497,1.0,0.0,1.0
106,0.9183734586926917,0.06476316024255815,0.004194266924603266,1.5062582781125353,0.20261573020017473,0.2349110898708894,0.4467972766873237,0.6353276096711191,0.8854399561536792,377.1658933461497,3.0,1.0,3.0
107,0.8830182541273566,0.04979720854590246,0.002479761978964101,1.6164203801110182,0.17209007068266668,0.2790694785147997,0.5036804163613463,0.7287592523488223,0.9752582079622708,373.7424241851122,0.0,0.0,0.0
108,0.8707616579569258,0.059580666218993134,0.0035498557870990697,1.6860749142400682,0.19414702819710855,0.1926527520791576,0.35171215459660343,0.5513717181603407,0.7360722252769792,136.78628689771415,0.0,1.0,1.0
109,0.9088394378592548,0.051529551635056736,0.0026552946917099782,1.6733286633166506,0.21734509130104734,0.18920372725396284,0.3619010508774711,0.5614133796472293,0.7034565502188065,395.839520256092,1.0,3.0,3.0
110,0.961665143236866,0.02294239377993648,0.000526353432353668,1.7294242087244855,0.19360814640190663,0.16394606142599705,0.29915971451188844,0.4565711190416607,0.663037379088575,522.0322296090351,1.0,3.0,3.0
111,0.9040643519080914,0.05090189551217802,0.0025910029667326885,1.7036117572550342,0.1665411031330038,0.18022950582173058,0.3315872802559347,0.5015263206177121,0.6277644212970936,394.492079281941,1.0,3.0,3.0
112,0.9750545131396585,0.014296802144164877,0.00020439855154939744,1.6429410119517347,0.17858109807307374,0.20719851817275486,0.3911296024940397,0.5947071077466928,0.8104612830307134,265.1071040558217,0.0,0.0,0.0
113,0.9627111476646065,0.020000659919652754,0.0004000263972216041,1.7240004267723212,0.24448523859559554,0.15848576248015273,0.2992560561244992,0.4273509092917483,0.5842124971962767,1252.6835064056904,1.0,1.0,1.0
114,0.9585078233391032,0.021103509902174494,0.000445358130191177,1.6820935578414427,0.12808916799856354,0.17669494348422032,0.35386584669615073,0.5002219355051205,0.6500076878993276,373.7424241851122,0.0,0.0,0.0
115,0.8784576880338304,0.034976652976429504,0.0012233662534335747,1.6873749761623336,0.13404613070972488,0.18579818149136137,0.31920976048848376,0.4714230758999618,0.7308875085427924,412.4213159272487,1.0,1.0,1.0
116,0.9552568843560073,0.024116505205073573,0.0005816058233063406,1.766650229166366,0.25651009558990484,0.1471862813963273,0.29837239038894253,0.41753327432165,0.6043159668533294,395.839520256092,2.0,2.0,2.0
117,0.961665143236866,0.02294239377993648,0.000526353432353668,1.7294242087244855,0.19360814640190663,0.16394606142599705,0.29915971451188844,0.4565711190416607,0.663037379088575,96.01100879321345,3.0,2.0,3.0
118,0.9431715047766152,0.020321748980520377,0.00041297348162728094,1.6845218201472352,0.11646383185015766,0.2298244143050422,0.41203111987905494,0.5548279659493678,0.8491882201183725,393.7234155890036,2.0,3.0,3.0
119,0.8793273879124324,0.04868290551479631,0.002370025289362585,1.2018863354113984,0.08252118491083993,0.19135310206360417,0.35473758459850624,0.5460051308871641,0.7221347174331976,265.1071040558217,0.0,0.0,0.0
120,0.8824181791078539,0.04443293500442518,0.0019742857131074725,1.2977629331383118,0.09989457150461291,0.21317871007765288,0.4061578687870651,0.6229703037681076,0.9320390888422942,1252.6835064056904,0.0,0.0,0.0
121,0.9277760650805197,0.03950761030059672,0.001560851271663816,1.3461706352507485,0.06810070302502809,0.25257125001075786,0.4405564279194345,0.6767899385351734,0.9323768696257795,412.4213159272487,0.0,0.0,0.0
122,0.9585078233391032,0.021103509902174494,0.000445358130191177,1.6820935578414427,0.12808916799856354,0.17669494348422032,0.35386584669615073,0.5002219355051205,0.6500076878993276,115.13230188534988,0.0,0.0,0.0
123,0.9552568843560073,0.024116505205073573,0.0005816058233063406,1.766650229166366,0.25651009558990484,0.1471862813963273,0.29837239038894253,0.41753327432165,0.6043159668533294,395.839520256092,1.0,1.0,1.0
124,0.961665143236866,0.02294239377993648,0.000526353432353668,1.7294242087244855,0.19360814640190663,0.16394606142599705,0.29915971451188844,0.4565711190416607,0.663037379088575,96.01100879321345,1.0,1.0,1.0
125,0.9431715047766152,0.020321748980520377,0.00041297348162728094,1.6845218201472352,0.11646383185015766,0.2298244143050422,0.41203111987905494,0.5548279659493678,0.8491882201183725,393.7234155890036,1.0,3.0,3.0
126,0.9533888702497156,0.03909403230211868,0.0015283433616390986,1.7100621088223038,0.5589389353750861,0.12870631092481097,0.24051580103868048,0.36503153852967374,0.4905589389685223,265.1071040558217,0.0,0.0,0.0
127,0.9644266204673245,0.029098822659243608,0.0008467414801541092,1.440923995618474,0.5645280444922677,0.08589067755595951,0.17907555348010698,0.24144887741257298,0.3200967311360627,654.6841414033645,4.0,0.0,4.0
128,0.9585078233391032,0.021103509902174494,0.000445358130191177,1.6820935578414427,0.12808916799856354,0.17669494348422032,0.35386584669615073,0.5002219355051205,0.6500076878993276,373.7424241851122,0.0,0.0,0.0
129,0.9596812408154805,0.02187972426227083,0.0004787223337930028,1.8506113571695981,0.2631514428232857,0.19129098330679897,0.3292403850947178,0.5112811008861401,0.6979204593126029,412.4213159272487,0.0,4.0,4.0
130,0.9512745078888487,0.023875200777882192,0.0005700252121841864,1.5532219125255278,0.7444430297003475,0.10946248449184359,0.20033535808565855,0.2942653747009784,0.38833985858270104,395.839520256092,0.0,0.0,0.0
131,0.9751588928318672,0.01770559235344164,0.0003134880005862511,1.7397733641691093,0.27970141803950554,0.1827861058993417,0.3389649674508154,0.5033733303105482,0.6690496289808848,522.0322296090351,0.0,0.0,0.0
132,0.9661762394710098,0.022373038427689174,0.0005005528484868564,1.5909814383329717,0.7179179060308799,0.12413244053922971,0.25621481851157824,0.3413570291738188,0.4731832821631152,353.22740517940633,0.0,4.0,4.0
133,0.9217798627093047,0.029993049245683297,0.0008995830030539834,1.2991762670124858,0.08890765281167258,0.23419008848274753,0.4124164767154472,0.6188748293477454,0.8530726598810875,265.1071040558217,1.0,0.0,1.0
134,0.9300162969313457,0.03271538677137925,0.0010702965316009363,1.3513713946820727,0.17622965167839452,0.09645623876078585,0.20096179509305476,0.2899317921857964,0.40613828214906894,299.84982902193576,0.0,0.0,0.0
135,0.9739547799798915,0.020101012941751675,0.0004040507212844683,1.9235745878304786,0.21137733423145394,0.15834891543583537,0.2924615731860776,0.4696964567659742,0.6235781062336581,373.7424241851122,0.0,1.0,1.0
136,0.8784576880338304,0.034976652976429504,0.0012233662534335747,1.6873749761623336,0.13404613070972488,0.18579818149136137,0.31920976048848376,0.4714230758999618,0.7308875085427924,412.4213159272487,1.0,1.0,1.0
137,0.9408532949091137,0.03120868856782001,0.0009739822421231796,1.3514271825719903,0.08097429097732331,0.13757995753237326,0.25524199169758194,0.42168794361505163,0.5668048915078919,395.839520256092,1.0,1.0,1.0
138,0.961665143236866,0.02294239377993648,0.000526353432353668,1.7294242087244855,0.19360814640190663,0.16394606142599705,0.29915971451188844,0.4565711190416607,0.663037379088575,522.0322296090351,0.0,0.0,0.0
139,0.9431715047766152,0.020321748980520377,0.00041297348162728094,1.6845218201472352,0.11646383185015766,0.2298244143050422,0.41203111987905494,0.5548279659493678,0.8491882201183725,353.22740517940633,1.0,3.0,3.0
140,0.9750545131396585,0.014296802144164877,0.00020439855154939744,1.6429410119517347,0.17858109807307374,0.20719851817275486,0.3911296024940397,0.5947071077466928,0.8104612830307134,265.1071040558217,1.0,1.0,1.0
141,0.868363616184638,0.03587346958571359,0.0012869058201171175,1.2378114665740985,0.11370752948338826,0.24507396448504204,0.4725456444544293,0.6997697213204387,0.9256220593030393,1252.6835064056904,2.0,1.0,2.0
